UID,Name,2020-01-01_to_2020-01-31,2020-02-01_to_2020-02-29,2020-03-01_to_2020-03-31,2020-04-01_to_2020-04-30,2020-05-01_to_2020-05-31,2020-06-01_to_2020-06-30,2020-07-01_to_2020-07-31,2020-08-01_to_2020-08-31,2020-09-01_to_2020-09-30,2020-10-01_to_2020-10-31,2020-11-01_to_2020-11-30,2020-12-01_to_2020-12-31,2021-01-01_to_2021-01-31,2021-02-01_to_2021-02-28,2021-03-01_to_2021-03-31,2021-04-01_to_2021-04-30,2021-05-01_to_2021-05-31,2021-06-01_to_2021-06-30,2021-07-01_to_2021-07-31,2021-08-01_to_2021-08-31,2021-09-01_to_2021-09-30,2021-10-01_to_2021-10-31,2021-11-01_to_2021-11-30,2021-12-01_to_2021-12-31,2022-01-01_to_2022-01-31,2022-02-01_to_2022-02-28,2022-03-01_to_2022-03-31,2022-04-01_to_2022-04-30,2022-05-01_to_2022-05-31,2022-06-01_to_2022-06-30,2022-07-01_to_2022-07-31,2022-08-01_to_2022-08-31,2022-09-01_to_2022-09-30,2022-10-01_to_2022-10-31,2022-11-01_to_2022-11-30,2022-12-01_to_2022-12-31,2023-01-01_to_2023-01-31,2023-02-01_to_2023-02-28,2023-03-01_to_2023-03-31,2023-04-01_to_2023-04-30,2023-05-01_to_2023-05-31,2023-06-01_to_2023-06-30,2023-07-01_to_2023-07-31,2023-08-01_to_2023-08-31
55c509c102ac64f9c0002261,Jelly Splash: Fun Puzzle Game,14634.0,11706.0,11693.0,11195.0,11236.0,8224.0,7287.0,6790.0,5484.0,5274.0,5729.0,7452.0,6519.0,5058.0,4971.0,4696.0,4602.0,4646.0,4715.0,4973.0,2387.0,2557.0,2245.0,1975.0,2385.0,1855.0,1311.0,1131.0,748.0,662.0,1138.0,755.0,548.0,645.0,647.0,699.0,796.0,716.0,463.0,540.0,522.0,422.0,916.0,562.0
583643f044cac0525c0017be,Bubble Shooter Genies,936418.0,867225.0,1147461.0,1300751.0,1153546.0,1160646.0,1267393.0,1267569.0,1069424.0,914452.0,780693.0,574977.0,494070.0,313313.0,291183.0,258340.0,281546.0,210322.0,193781.0,527245.0,1293114.0,1411736.0,1424348.0,886600.0,990639.0,868002.0,1212955.0,610125.0,663885.0,537838.0,504376.0,656301.0,1049513.0,1069431.0,810626.0,919883.0,1033106.0,735924.0,503694.0,55590.0,45581.0,32853.0,20778.0,22462.0
55f0ed33e79e59835d000b69,Survivors: the Quest,27849.0,34213.0,36198.0,42682.0,36388.0,19032.0,10461.0,12619.0,12013.0,9859.0,9255.0,5398.0,3756.0,6390.0,16914.0,33250.0,37261.0,30737.0,31480.0,18607.0,13488.0,11994.0,14113.0,14479.0,9616.0,4083.0,3887.0,7009.0,4995.0,1138.0,2001.0,5934.0,3078.0,1283.0,788.0,396.0,593.0,588.0,742.0,281.0,810.0,1237.0,899.0,664.0
5bd64df6249f1f417630e003,Resort Hotel: Bay Story,32560.0,40310.0,36397.0,40719.0,32962.0,16089.0,24558.0,61603.0,87315.0,34119.0,19628.0,40553.0,34286.0,3391.0,7717.0,7541.0,2229.0,1257.0,1108.0,1647.0,6238.0,2412.0,3600.0,210.0,322.0,161.0,143.0,75.0,40.0,35.0,387.0,816.0,1471.0,1590.0,2465.0,2876.0,3778.0,2604.0,952.0,26.0,53.0,40.0,34.0,
55c5023a02ac64f9c0001f88,Mirrors of Albion,64232.0,47050.0,45066.0,34612.0,28266.0,35225.0,12052.0,6395.0,12011.0,6193.0,20075.0,6344.0,3576.0,3104.0,8043.0,5793.0,3837.0,4437.0,4988.0,4646.0,2236.0,935.0,966.0,931.0,1954.0,1874.0,3903.0,7369.0,8584.0,9733.0,15919.0,14957.0,16443.0,11005.0,10732.0,9172.0,6468.0,4213.0,4555.0,3869.0,3787.0,3775.0,2588.0,1661.0
58a7bdb9f980814a2c000a47,Boggle With Friends: Word Game,54717.0,40608.0,98883.0,119681.0,56610.0,36706.0,33131.0,31389.0,27999.0,30262.0,35039.0,44059.0,49937.0,35140.0,29168.0,30703.0,27085.0,23893.0,24645.0,24361.0,23037.0,24932.0,23440.0,30901.0,42297.0,31643.0,25718.0,24525.0,23508.0,21967.0,24136.0,23422.0,19324.0,20487.0,21619.0,25686.0,26283.0,19430.0,21226.0,22034.0,19934.0,18372.0,19794.0,19823.0
55d20e4402ac64ee73000229,ケリ姫スイーツ,15654.0,16098.0,12082.0,11582.0,8351.0,5658.0,7823.0,9492.0,7210.0,6770.0,6737.0,8843.0,8180.0,7641.0,6802.0,6243.0,8851.0,4795.0,10131.0,5691.0,5667.0,7650.0,6736.0,8938.0,6018.0,4446.0,7901.0,4332.0,5251.0,4705.0,4353.0,4299.0,10049.0,5637.0,5409.0,5316.0,3690.0,3381.0,3982.0,2573.0,2432.0,2508.0,7145.0,2771.0
551bc2557f02f273b800006b,Mystery Match,3554.0,4516.0,2712.0,1795.0,1840.0,29801.0,2618.0,907.0,660.0,696.0,617.0,821.0,1410.0,628.0,577.0,368.0,397.0,129.0,293.0,294.0,102.0,32.0,149.0,90.0,69.0,96.0,49.0,936.0,719.0,622.0,714.0,692.0,737.0,606.0,693.0,476.0,484.0,0.0,11.0,6.0,4.0,11.0,57.0,24.0
5cd366fbbc3efe5beda05a8b,Cookie Run: Puzzle World,418376.0,68829.0,38537.0,94832.0,20795.0,6428.0,63268.0,160670.0,21174.0,13223.0,13869.0,17473.0,36168.0,35657.0,26209.0,22289.0,23260.0,18200.0,17252.0,21263.0,34673.0,59111.0,43366.0,34073.0,18564.0,8539.0,5933.0,11361.0,12085.0,7404.0,12320.0,13341.0,9171.0,7735.0,5282.0,5515.0,4752.0,4025.0,2785.0,2332.0,961.0,923.0,1099.0,1020.0
555bdb10db3a282eab0063b5,Languinis: Word Puzzle Game,48279.0,32615.0,49947.0,45549.0,31532.0,41625.0,53742.0,43368.0,29860.0,26680.0,16774.0,6536.0,3762.0,3373.0,2874.0,2229.0,968.0,826.0,859.0,795.0,1008.0,1023.0,790.0,871.0,1056.0,895.0,868.0,980.0,824.0,943.0,524.0,606.0,563.0,603.0,510.0,839.0,1332.0,771.0,651.0,517.0,604.0,538.0,686.0,556.0
557108c7e5ebfb9740000387,Jewels Legend - Match 3 Puzzle,360151.0,298370.0,346038.0,291921.0,307257.0,326600.0,358489.0,390694.0,388531.0,418494.0,387996.0,335329.0,351879.0,265581.0,258567.0,199801.0,201232.0,221330.0,298526.0,338585.0,306511.0,287396.0,262646.0,263806.0,307735.0,217468.0,279103.0,282806.0,267679.0,183512.0,219123.0,246993.0,267583.0,277784.0,248866.0,322910.0,323906.0,219975.0,258445.0,148868.0,190072.0,237055.0,166508.0,228296.0
5a72b42fcab16e4a7785e71f,Jewel Crush™ - Match 3 Legend,487680.0,387444.0,771752.0,361388.0,160152.0,107696.0,112327.0,222177.0,141694.0,120312.0,159053.0,125514.0,90685.0,75425.0,79671.0,71617.0,85383.0,216615.0,132501.0,142958.0,118101.0,136940.0,158446.0,113779.0,152481.0,200669.0,199375.0,185868.0,162006.0,98287.0,106307.0,129630.0,138968.0,99869.0,29081.0,41088.0,61562.0,91900.0,72307.0,33934.0,59502.0,60696.0,39975.0,64860.0
5b7e4359525d810f6acc9acf,Homematch Home Design Games,353804.0,185887.0,290621.0,719728.0,492660.0,295433.0,218941.0,207121.0,194227.0,150774.0,148371.0,140912.0,183333.0,219434.0,201191.0,199466.0,207314.0,353498.0,373633.0,362934.0,334009.0,310453.0,272943.0,309515.0,290860.0,221609.0,181189.0,169997.0,216287.0,183918.0,109611.0,2485.0,38376.0,122782.0,90933.0,52927.0,40897.0,41491.0,90412.0,185580.0,315904.0,106604.0,113625.0,58891.0
55d93d2b02ac645ad20c95a8,Cascade Gem & Jewel Adventure,3053.0,2561.0,1760.0,1321.0,1074.0,1027.0,673.0,710.0,505.0,781.0,629.0,2557.0,5010.0,5072.0,5325.0,4250.0,3976.0,3866.0,3451.0,3959.0,2034.0,2365.0,1367.0,1300.0,1681.0,1557.0,638.0,576.0,393.0,293.0,305.0,415.0,434.0,483.0,454.0,657.0,978.0,1086.0,766.0,527.0,1946.0,1872.0,2337.0,931.0
59a4dc33b3606f539693ee5a,Pirates & Pearls: Match 3 Game,11618.0,8352.0,6437.0,5981.0,3756.0,3337.0,2476.0,2454.0,1901.0,1145.0,1120.0,1201.0,1079.0,844.0,792.0,674.0,537.0,332.0,575.0,489.0,196.0,246.0,283.0,95.0,73.0,66.0,96.0,74.0,56.0,40.0,10.0,42.0,43.0,84.0,53.0,26.0,46.0,33.0,29.0,45.0,59.0,27.0,0.0,7.0
59275cb00211a67807000080,Bubble Shooter Classic Match,6673.0,5385.0,6352.0,6951.0,7233.0,5699.0,7484.0,8255.0,7389.0,9080.0,9706.0,11490.0,13713.0,9059.0,9180.0,8014.0,7618.0,5589.0,6342.0,5577.0,5242.0,7278.0,3816.0,5047.0,4112.0,1856.0,1453.0,1685.0,1369.0,1854.0,2127.0,1670.0,1143.0,1386.0,1246.0,1223.0,1456.0,1062.0,1077.0,1301.0,1221.0,927.0,798.0,557.0
55d93fd802ac645ad2147d75,Christmas Sweeper 2,1570.0,1200.0,951.0,787.0,835.0,748.0,738.0,753.0,943.0,1093.0,3638.0,4746.0,530.0,370.0,368.0,385.0,339.0,278.0,300.0,334.0,272.0,433.0,1211.0,3930.0,98.0,54.0,100.0,55.0,34.0,59.0,57.0,45.0,112.0,267.0,3501.0,12618.0,103.0,48.0,45.0,51.0,35.0,43.0,182.0,100.0
5a604d8018571f5fc14075d4,迷室：往逝-The Room: Old Sins官方中文版,122538.0,187091.0,120252.0,101264.0,126128.0,91899.0,132598.0,104725.0,70853.0,61300.0,82803.0,69263.0,127918.0,99862.0,128879.0,98424.0,72175.0,72416.0,86697.0,89779.0,54098.0,64189.0,75819.0,60307.0,78681.0,63837.0,74085.0,85891.0,68047.0,56713.0,65158.0,70493.0,37130.0,37357.0,47099.0,66287.0,60455.0,24958.0,8715.0,7422.0,7850.0,6980.0,6120.0,7354.0
5b0bf793add5fb1967fd21ad,Viola’s Quest: Marble Blast,83585.0,12089.0,25981.0,40373.0,20969.0,19279.0,26929.0,21866.0,28557.0,31523.0,36570.0,42048.0,54923.0,36581.0,23607.0,29882.0,44220.0,47021.0,45094.0,50031.0,65104.0,79525.0,53966.0,41959.0,49859.0,40290.0,86246.0,90454.0,73064.0,73232.0,59501.0,46420.0,45939.0,50432.0,61530.0,62008.0,75155.0,43680.0,41356.0,53364.0,41250.0,20402.0,10805.0,18544.0
56e2aa4fc29d7b05f70040dd,Cross-Stitch World,21583.0,20622.0,23834.0,28512.0,24357.0,18390.0,15133.0,5623.0,7400.0,5681.0,5665.0,5775.0,6360.0,4909.0,6913.0,5009.0,4963.0,3865.0,4281.0,7848.0,9536.0,6357.0,4189.0,6336.0,8507.0,5261.0,4439.0,6403.0,7217.0,7887.0,6630.0,8459.0,7768.0,9152.0,16692.0,16133.0,6253.0,7446.0,10826.0,3808.0,7809.0,12466.0,5205.0,5092.0
57fe379b0211a6e63e00056f,Match To Win: Real Money Games,312989.0,228941.0,225079.0,199891.0,175200.0,128092.0,122827.0,97198.0,138281.0,159594.0,160998.0,282879.0,325618.0,221872.0,215580.0,208513.0,228393.0,232853.0,314927.0,325021.0,347767.0,367732.0,367819.0,403124.0,453288.0,362962.0,352192.0,324298.0,344264.0,304609.0,302847.0,306855.0,215700.0,253013.0,260128.0,235084.0,273118.0,192601.0,210467.0,258933.0,215130.0,269109.0,293759.0,285785.0
5ca0049d3ea9831903fa894c,Delicious B&B: Decor & Match 3,111637.0,190145.0,180015.0,573429.0,83649.0,108327.0,106181.0,108357.0,159060.0,152983.0,75239.0,153354.0,169867.0,71126.0,78784.0,65359.0,56150.0,65642.0,45814.0,24314.0,48364.0,52575.0,28295.0,94891.0,78009.0,23983.0,18916.0,18177.0,20028.0,13815.0,13775.0,12388.0,22136.0,5977.0,5541.0,4168.0,1595.0,3493.0,3814.0,3335.0,1017.0,1805.0,5387.0,2676.0
5b755279a1395d17612c73d3,프렌즈타워,7823.0,6436.0,27142.0,23942.0,6504.0,5318.0,5570.0,6091.0,3664.0,3887.0,3523.0,4409.0,8312.0,31943.0,2992.0,2688.0,2669.0,2436.0,3371.0,4708.0,4866.0,4835.0,3532.0,3478.0,3620.0,3074.0,2710.0,2794.0,2606.0,2039.0,2294.0,2145.0,1897.0,1793.0,1524.0,1967.0,2636.0,2130.0,1706.0,1512.0,1747.0,1720.0,1401.0,1459.0
55c5203f02ac64f9c000290d,WordBrain: classic word puzzle,35997.0,40821.0,59667.0,52102.0,24250.0,19803.0,21978.0,19694.0,14685.0,12289.0,23744.0,17130.0,23108.0,16087.0,16026.0,12523.0,9800.0,12239.0,14453.0,14013.0,10893.0,13282.0,10989.0,11567.0,12596.0,13018.0,14089.0,13665.0,11448.0,10388.0,11061.0,11803.0,8826.0,8870.0,8417.0,14484.0,28931.0,12923.0,19341.0,16768.0,12723.0,14587.0,13733.0,14654.0
55c5024302ac64f9c0001f8e,Flow Free,1660328.0,1372285.0,1896928.0,1994982.0,1542344.0,1636911.0,1821197.0,1660700.0,1343159.0,1167537.0,1028186.0,1494972.0,1119288.0,919441.0,1075631.0,1182054.0,1164473.0,1158198.0,1083090.0,1151401.0,1082814.0,1096896.0,904230.0,938890.0,1109192.0,986439.0,787378.0,592321.0,564606.0,552967.0,670177.0,681073.0,620507.0,617265.0,654376.0,814651.0,935944.0,731902.0,708315.0,545299.0,495881.0,450202.0,435713.0,425235.0
5981344df1babd639600377b,Munchkin Match,15440.0,18703.0,14188.0,11317.0,9350.0,8675.0,10288.0,9593.0,7611.0,7919.0,10124.0,7260.0,9704.0,9677.0,9247.0,7486.0,4920.0,4531.0,4799.0,4262.0,5802.0,5199.0,4722.0,5674.0,6799.0,5532.0,6897.0,8730.0,7521.0,7971.0,8046.0,7609.0,7366.0,7479.0,6796.0,5884.0,5629.0,5512.0,5447.0,5559.0,5942.0,6371.0,6114.0,4851.0
5981c0790211a656980000f5,Re:ステージ！プリズムステップ,2466.0,2543.0,2990.0,2834.0,2847.0,2077.0,4016.0,3266.0,2055.0,1521.0,2133.0,3414.0,2829.0,2755.0,2424.0,1830.0,2156.0,1903.0,2250.0,1600.0,1150.0,1755.0,1755.0,1575.0,1910.0,1667.0,1628.0,1730.0,1964.0,1908.0,2365.0,2045.0,1284.0,2000.0,1253.0,1351.0,1163.0,1088.0,1627.0,1303.0,1246.0,938.0,1145.0,1371.0
590054cbbe10063556000381,Fancy Blast - Fairy Tale Match,29814.0,24389.0,14873.0,18454.0,15634.0,5722.0,7564.0,40372.0,58819.0,20993.0,27542.0,12473.0,17050.0,35331.0,46157.0,68414.0,46744.0,5688.0,11017.0,6065.0,7761.0,10200.0,7855.0,6622.0,11193.0,5424.0,0.0,23986.0,44.0,1043.0,26547.0,56275.0,96186.0,29040.0,838.0,0.0,60.0,299.0,1.0,62.0,673.0,1069.0,0.0,456.0
55d93a8502ac645ad204c17d,1st Grade Kids Learning Games,26928.0,24278.0,65436.0,47266.0,30573.0,23351.0,24885.0,25080.0,23538.0,21194.0,20138.0,18016.0,23352.0,15945.0,13846.0,11574.0,12037.0,12229.0,12274.0,12531.0,11064.0,11342.0,9132.0,8017.0,10114.0,8612.0,9025.0,6092.0,4221.0,4446.0,4356.0,3814.0,5559.0,6179.0,11112.0,11081.0,8917.0,6625.0,7477.0,6084.0,5077.0,6187.0,6305.0,5070.0
5c08a617c21b4c1258eb39a3,Criminal Case: The Conspiracy,212462.0,163786.0,205984.0,259739.0,249544.0,229633.0,254310.0,180147.0,114576.0,62739.0,43419.0,34313.0,38812.0,34786.0,38649.0,36702.0,34002.0,32765.0,33722.0,34786.0,33199.0,37425.0,34583.0,38431.0,57287.0,56034.0,61966.0,97463.0,122786.0,76096.0,87992.0,93821.0,53523.0,45458.0,156850.0,80865.0,72872.0,51986.0,82783.0,66602.0,55126.0,53485.0,36734.0,28998.0
5d157d4328ecec02a23422ff,Family Hotel: love & match-3,724862.0,1156240.0,1009743.0,589659.0,328999.0,289440.0,534206.0,1156907.0,3008235.0,2771246.0,1872621.0,644267.0,554896.0,1434495.0,1379704.0,586420.0,913458.0,415048.0,646968.0,624809.0,678612.0,601913.0,1184108.0,1183612.0,135439.0,79280.0,468929.0,967213.0,1369936.0,1447765.0,1164801.0,998838.0,1161504.0,1278380.0,977272.0,941349.0,886906.0,568809.0,775358.0,887071.0,1006861.0,856581.0,777887.0,577335.0
5774f96d21467f0c2a001462,Candy Valley - Match 3 Puzzle,58156.0,46585.0,45040.0,44489.0,36284.0,36426.0,30458.0,27238.0,22591.0,25756.0,25126.0,24061.0,25609.0,17623.0,20579.0,14568.0,13914.0,12991.0,11769.0,12588.0,10599.0,16009.0,16998.0,16472.0,17932.0,14517.0,19657.0,14354.0,19333.0,19806.0,17326.0,21351.0,16482.0,17521.0,20310.0,20661.0,20721.0,17302.0,19497.0,15791.0,13398.0,13987.0,15165.0,12542.0
55c502a502ac64f9c0001fd0,LINE バブル,16067.0,15403.0,19743.0,21780.0,17818.0,12080.0,12208.0,14047.0,12057.0,11792.0,12124.0,14870.0,16645.0,12993.0,12925.0,12766.0,13687.0,12099.0,10531.0,12086.0,11016.0,10112.0,8529.0,8798.0,10202.0,10174.0,12008.0,10030.0,9657.0,8070.0,9300.0,9829.0,8637.0,8370.0,7807.0,6590.0,9971.0,7337.0,7369.0,7271.0,5507.0,4349.0,5660.0,7414.0
5976bca30211a622bd001acd,Jewels Classic - Crush Jewels,1165469.0,1027144.0,1102239.0,774857.0,649134.0,582657.0,584453.0,514977.0,511529.0,452094.0,902430.0,863051.0,929795.0,838385.0,832844.0,796893.0,864132.0,589859.0,508379.0,490799.0,314514.0,309894.0,230947.0,274853.0,327831.0,231026.0,237598.0,219709.0,328233.0,453792.0,506306.0,400694.0,291109.0,352191.0,592204.0,592037.0,330629.0,84911.0,95203.0,107848.0,200027.0,486702.0,400921.0,826582.0
5c80745be6a0745d458903d0,Draw it,3184172.0,2465626.0,2876188.0,2532348.0,1753705.0,1171179.0,1149823.0,933927.0,660863.0,775403.0,798672.0,1603716.0,1992394.0,1136740.0,968257.0,1041748.0,944183.0,866100.0,820488.0,881655.0,364542.0,646442.0,973326.0,1304402.0,1521958.0,1103907.0,1145717.0,1370765.0,1594111.0,1664955.0,1345715.0,811838.0,674403.0,845634.0,842896.0,1122745.0,1035626.0,828374.0,958488.0,997865.0,989573.0,964721.0,1094711.0,860748.0
55c5210302ac64f9c0002946,Disney Maleficent Free Fall,32614.0,30925.0,31602.0,19944.0,15835.0,16266.0,21406.0,32672.0,31473.0,31341.0,13924.0,14846.0,10062.0,6693.0,18426.0,17440.0,2579.0,2020.0,2305.0,2287.0,4600.0,4185.0,2963.0,1670.0,2006.0,1217.0,6662.0,2341.0,355.0,448.0,399.0,412.0,423.0,497.0,551.0,603.0,451.0,422.0,395.0,433.0,475.0,490.0,689.0,473.0
5c40262964a8030d3aad050d,Mr Bullet - Spy Puzzles,6726457.0,5572878.0,4068826.0,2518330.0,2224156.0,2207481.0,2560129.0,2607032.0,1816913.0,1686272.0,1277940.0,2975468.0,4103066.0,2183716.0,2217747.0,1773904.0,1800233.0,1392139.0,1623120.0,2121496.0,1469063.0,1495297.0,1690786.0,2150863.0,2659708.0,1599329.0,1918419.0,2063385.0,2081630.0,1919529.0,1921760.0,1655549.0,1320481.0,1265442.0,1470441.0,1733781.0,1540206.0,1107752.0,1003339.0,903835.0,1228320.0,833682.0,1029920.0,
5de802795c6ace79031a481a,The House of Da Vinci 2,13985.0,17923.0,10957.0,8423.0,7147.0,6424.0,5592.0,6372.0,5006.0,4325.0,4419.0,4320.0,3615.0,3194.0,2353.0,2162.0,2008.0,1631.0,1748.0,1954.0,1530.0,1754.0,1701.0,1975.0,1864.0,1429.0,1343.0,1911.0,2090.0,2264.0,2418.0,3343.0,2750.0,2856.0,2309.0,2437.0,2694.0,1819.0,1728.0,1626.0,1380.0,1230.0,1427.0,1549.0
55e5ce4602ac64a4f60001ba,Crafty Candy,4734.0,3773.0,3192.0,3203.0,3142.0,2087.0,3018.0,2690.0,2083.0,1702.0,1423.0,1434.0,14598.0,714.0,619.0,470.0,468.0,392.0,327.0,213.0,106.0,107.0,52.0,56.0,66.0,56.0,65.0,52.0,2225.0,1339.0,32.0,29.0,18.0,42.0,28.0,47.0,28.0,25.0,33.0,29.0,36.0,12.0,35.0,26.0
55c51c5e02ac64f9c000280f,Monument Valley,18971.0,17794.0,24232.0,27877.0,18885.0,16832.0,17389.0,17981.0,15367.0,16271.0,16451.0,17189.0,17024.0,16062.0,16680.0,16665.0,17282.0,16890.0,18682.0,20096.0,17733.0,21045.0,22902.0,29058.0,22373.0,16960.0,18042.0,35221.0,86935.0,90209.0,141404.0,202404.0,117630.0,124185.0,123212.0,161569.0,157878.0,86810.0,78670.0,73222.0,72985.0,91717.0,124372.0,100319.0
5bd28091e90da26efd030230,Candy Smash Mania: Match 3 Pop,99411.0,94440.0,211054.0,143402.0,131624.0,138191.0,184389.0,179124.0,159811.0,143466.0,98446.0,69252.0,97215.0,74860.0,76364.0,59002.0,116713.0,108175.0,101452.0,89864.0,71459.0,64724.0,67590.0,69503.0,73994.0,73705.0,70890.0,98786.0,121665.0,124624.0,141743.0,141936.0,144653.0,175504.0,192417.0,243327.0,355167.0,279134.0,237357.0,192240.0,242592.0,181522.0,227200.0,310885.0
5a371e500211a61a6d791acd,Tropical Forest: Match 3 Story,121737.0,220437.0,417973.0,269002.0,222746.0,254940.0,582389.0,440286.0,351006.0,314545.0,286248.0,388293.0,470330.0,310688.0,331172.0,333514.0,308143.0,303798.0,337787.0,292712.0,262120.0,250675.0,258480.0,236608.0,281183.0,239552.0,283602.0,102060.0,15568.0,180170.0,12739.0,2273.0,7279.0,11166.0,,28784.0,3035.0,6556.0,,,,,,
55db346202ac64e765000042,Pokémon Shuffle Mobile,66691.0,67513.0,81486.0,66079.0,51797.0,63112.0,54602.0,35041.0,26990.0,19576.0,19457.0,23649.0,22977.0,21547.0,32118.0,26147.0,24640.0,21327.0,26765.0,32248.0,27790.0,21753.0,16754.0,17379.0,15502.0,14642.0,19789.0,37710.0,26214.0,28935.0,39763.0,37040.0,32955.0,68496.0,59114.0,42962.0,31279.0,23086.0,26598.0,21943.0,23138.0,24325.0,37887.0,34994.0
573eceb30211a61ea100024f,Jelly Juice,13535.0,21549.0,27458.0,23770.0,5522.0,7178.0,9460.0,6816.0,6846.0,7094.0,3479.0,3058.0,2424.0,1166.0,1067.0,804.0,827.0,674.0,1521.0,2104.0,563.0,2042.0,7462.0,1140.0,3478.0,2826.0,1689.0,3046.0,3746.0,631.0,2903.0,2024.0,1841.0,5001.0,4116.0,4896.0,6117.0,3650.0,3080.0,1692.0,1128.0,1938.0,5530.0,12708.0
55d93a5f02ac645ad2044d14,3rd Grade Math Games For Kids,18893.0,15385.0,36630.0,22313.0,14578.0,13725.0,17741.0,18407.0,17475.0,15951.0,16294.0,13808.0,19252.0,13553.0,11497.0,10086.0,8382.0,8247.0,10294.0,13068.0,13825.0,13468.0,11846.0,9182.0,12887.0,10090.0,9866.0,7089.0,5429.0,5370.0,6066.0,8788.0,10001.0,10425.0,18905.0,10947.0,11877.0,8742.0,8625.0,6815.0,6221.0,5735.0,8539.0,7889.0
5a0dc7ce0211a6c78d241f42,Wordscapes Uncrossed,47172.0,35159.0,33163.0,32592.0,25960.0,25151.0,25881.0,25269.0,21962.0,18134.0,20728.0,24327.0,23511.0,19342.0,22712.0,19978.0,18209.0,17490.0,17963.0,18286.0,18124.0,23407.0,26613.0,28898.0,32502.0,27600.0,27889.0,24830.0,21397.0,20125.0,22474.0,25616.0,25553.0,24559.0,21684.0,30888.0,28190.0,18559.0,19325.0,19860.0,19296.0,20957.0,21037.0,20510.0
55c52f5f02ac64f9c0002d83,Bee Brilliant,10598.0,8982.0,7127.0,7206.0,5967.0,6470.0,9576.0,9948.0,7445.0,4798.0,4657.0,4727.0,5854.0,4072.0,2975.0,2519.0,678.0,1897.0,22841.0,13546.0,9319.0,4616.0,241.0,226.0,367.0,278.0,201.0,236.0,224.0,236.0,90.0,88.0,84.0,55.0,106.0,69.0,63.0,28.0,30.0,11.0,54.0,23.0,32.0,23.0
5b73cb2fe5ebfb68f66ec8f0,Happy Glass,6819814.0,5768997.0,6491677.0,4638285.0,3825531.0,3674975.0,3367051.0,2710552.0,1756060.0,1942151.0,1881596.0,2766516.0,3007673.0,2190844.0,2987580.0,2968740.0,2025087.0,2046188.0,2350479.0,1858014.0,1065620.0,972924.0,986908.0,1625304.0,1975868.0,1578470.0,1434264.0,1387242.0,1284434.0,2327919.0,4300373.0,3410800.0,1610496.0,1298029.0,1538650.0,1555379.0,1850548.0,1210260.0,1270400.0,969424.0,797898.0,553051.0,760242.0,644221.0
57ef5e040211a6aed3000142,Slugterra: Slug it Out 2,800938.0,634295.0,674027.0,562681.0,537252.0,522402.0,369166.0,296691.0,337313.0,347710.0,363155.0,457126.0,680480.0,441231.0,252037.0,406961.0,648061.0,660266.0,686767.0,545662.0,509293.0,493205.0,387136.0,499130.0,455029.0,414380.0,674941.0,603552.0,465103.0,304858.0,274585.0,345174.0,340550.0,330036.0,312098.0,298706.0,358658.0,356966.0,298338.0,288188.0,200729.0,131582.0,126114.0,116481.0
561e08ff02ac64aa87000024,LINE ポコパン,20559.0,21096.0,26096.0,25790.0,28665.0,20273.0,18249.0,19124.0,21967.0,17881.0,31430.0,20951.0,18254.0,14921.0,17898.0,16013.0,19993.0,17062.0,14512.0,17702.0,15116.0,13626.0,11566.0,12710.0,15369.0,13369.0,21529.0,14005.0,12268.0,10136.0,12143.0,11360.0,12811.0,10790.0,14453.0,12101.0,12778.0,11649.0,12684.0,10651.0,15222.0,13123.0,11429.0,10344.0
57dfd38d0211a6d4150004f5,Bold Moves,8782.0,8073.0,6051.0,5140.0,18771.0,7324.0,7898.0,11092.0,5434.0,3529.0,1971.0,3610.0,4129.0,1831.0,2417.0,1554.0,1140.0,1376.0,1913.0,1809.0,13953.0,24850.0,7896.0,1864.0,844.0,609.0,675.0,488.0,383.0,259.0,780.0,411.0,231.0,293.0,365.0,268.0,283.0,225.0,375.0,266.0,242.0,765.0,1116.0,700.0
5b6e288e2532236ae10e3d07,Crazy Dino Park,498885.0,724437.0,543657.0,548440.0,495504.0,479972.0,477795.0,395905.0,430478.0,411679.0,379536.0,381497.0,497451.0,399639.0,296983.0,186198.0,285344.0,449257.0,349720.0,256235.0,243632.0,196605.0,186617.0,317832.0,381723.0,461778.0,257908.0,319167.0,400457.0,226902.0,271209.0,383123.0,62527.0,77176.0,79890.0,80580.0,128386.0,192462.0,266716.0,299694.0,221531.0,166791.0,142800.0,111898.0
5b6e78f9a024e54bf748dd13,Paint by Number: Coloring Game,5289620.0,5401023.0,7231318.0,5191510.0,4346797.0,3986721.0,3581722.0,3479588.0,3383609.0,4202060.0,3339969.0,4021446.0,4069342.0,3753075.0,4654078.0,3805450.0,3852623.0,5553350.0,7269500.0,4740563.0,4446605.0,5291249.0,4090119.0,3883866.0,4571959.0,2922083.0,3608143.0,4113425.0,3541454.0,3147368.0,3561005.0,3117334.0,3235504.0,3151379.0,2218208.0,2277111.0,2095386.0,1642075.0,2066933.0,2319618.0,1103176.0,940176.0,836338.0,1418491.0
